field_id,availability,stability,private,value_type,base_type,item_type,instanced,arrayed,sexed,units,main_category,encoding_id,instance_id,instance_min,instance_max,array_min,array_max,debut,version,num_participants,item_count
2664,0,0,0,21,11,0,1,0,0,,100051,100418,2,0,3,0,0,2012-01-05,2020-03-19,219385,239876
2674,0,0,0,21,11,0,1,0,2,,100069,100349,2,0,3,0,0,2012-01-05,2020-03-19,272914,310011
2684,0,0,0,11,0,0,1,0,2,years,100069,100567,2,0,3,0,0,2012-01-05,2020-03-19,223243,252916
2694,0,0,0,21,11,0,1,0,2,,100069,100349,2,0,3,0,0,2012-01-05,2020-03-19,272914,310011
2704,0,0,0,11,0,0,1,0,2,years,100069,100569,2,0,3,0,0,2012-01-05,2020-03-19,265919,302006
2714,0,0,0,11,0,0,1,0,2,years,100069,100291,2,0,3,0,0,2012-01-05,2020-03-19,272914,310011
2724,0,0,0,21,11,0,1,0,2,,100069,100579,2,0,3,0,0,2012-01-05,2020-03-19,272914,310011
2734,0,0,0,11,0,0,1,0,2,children,100069,100584,2,0,3,0,0,2012-01-05,2020-03-19,272912,310009
2744,0,0,0,11,0,0,1,0,2,pounds,100069,100585,2,0,3,0,0,2012-01-05,2020-03-19,221494,250669
2754,0,0,0,11,0,0,1,0,2,years,100069,100586,2,0,3,0,0,2012-01-05,2020-03-19,185025,209473
2764,0,0,0,11,0,0,1,0,2,years,100069,100586,2,0,3,0,0,2012-01-05,2020-03-19,185025,209473
2774,0,0,0,21,11,0,1,0,2,,100069,100349,2,0,3,0,0,2012-01-05,2020-03-19,272911,310008
2784,0,0,0,21,11,0,1,0,2,,100069,100349,2,0,3,0,0,2012-01-05,2020-03-19,272911,310008
2794,0,0,0,11,0,0,1,0,2,years,100069,100291,2,0,3,0,0,2012-01-05,2020-03-19,220792,251648
2804,0,0,0,11,0,0,1,0,2,years,100069,100595,2,0,3,0,0,2012-01-05,2020-03-19,220474,251206
2814,0,0,0,21,11,0,1,0,2,,100069,100349,2,0,3,0,0,2012-01-05,2020-03-19,272911,310008
2824,0,0,0,11,0,0,1,0,2,years,100069,100291,2,0,3,0,0,2012-01-05,2020-03-19,51900,57809
2834,0,0,0,21,11,0,1,0,2,,100069,100599,2,0,3,0,0,2012-01-05,2020-03-19,272911,310008
2844,0,0,0,21,11,0,1,0,2,,100047,100603,2,0,3,0,0,2012-01-05,2020-03-19,272911,310008
2867,0,0,0,11,0,0,1,0,0,years,100058,100291,2,0,3,0,0,2012-01-05,2020-03-19,123464,138036
2877,0,0,0,21,11,0,1,0,0,,100058,100351,2,0,3,0,0,2012-01-05,2020-03-19,123464,138036
2887,0,0,0,11,0,0,1,0,0,cigarettes/day,100058,100353,2,0,3,0,0,2012-01-05,2020-03-19,117985,131688
2897,0,0,0,11,0,0,1,0,0,years,100058,100291,2,0,3,0,0,2012-01-05,2020-03-19,123464,138036
2907,0,0,0,21,11,0,1,0,0,,100058,100349,2,0,3,0,0,2012-01-05,2020-03-19,122706,137106
2926,0,0,0,11,0,0,1,0,0,,100058,100291,2,0,3,0,0,2012-01-05,2020-03-19,122706,137106
2936,0,0,0,21,11,0,1,0,0,,100058,100369,2,0,3,0,0,2012-01-05,2020-03-19,122706,137106
2946,0,0,0,11,0,0,1,0,0,years,100034,100291,2,0,3,0,0,2012-01-05,2020-03-19,114718,124471
2956,0,0,0,21,11,0,1,0,0,,100048,100349,2,0,3,0,0,2012-01-05,2020-03-19,9357,9555
2966,0,0,0,11,0,0,1,0,0,years,100044,100291,2,0,3,0,0,2012-01-05,2020-03-19,140628,154078
2976,0,0,0,11,0,0,1,0,0,years,100044,100291,2,0,3,0,0,2012-01-05,2020-03-19,26999,29212
2986,0,0,0,21,11,0,1,0,0,,100044,100349,2,0,3,0,0,2012-01-05,2020-03-19,27024,29238
3005,0,0,0,21,11,0,1,0,0,,100044,100349,2,0,3,0,0,2012-01-05,2020-03-19,52136,54048
3059,0,0,0,21,11,0,1,1,0,,100020,22,2,0,3,0,2,2012-01-05,2020-03-19,457517,1416250
3060,0,0,0,61,0,0,1,1,0,,100020,0,2,0,3,0,2,2012-01-05,2020-03-19,457517,1416250
3061,0,0,0,11,0,0,1,1,0,,100020,0,2,0,3,0,2,2012-01-05,2020-03-19,457517,1416250
3062,0,0,0,31,0,0,1,1,0,litres,100020,0,2,0,3,0,2,2012-01-05,2020-03-19,457517,1416250
3063,0,0,0,31,0,0,1,1,0,litres,100020,0,2,0,3,0,2,2012-01-05,2020-03-19,457517,1416250
3064,0,0,0,11,0,0,1,1,0,litres/min,100020,0,2,0,3,0,2,2012-01-05,2020-03-19,457517,1416250
3065,0,0,0,21,11,0,1,1,0,,100020,23,2,0,3,0,2,2012-01-05,2020-03-19,457517,1416250
3066,0,0,0,101,0,0,1,1,0,,100020,0,2,0,3,0,2,2012-01-05,2020-03-19,457517,1416250
3077,0,0,0,21,11,0,1,0,0,,100010,100262,2,0,3,0,0,2012-01-05,2020-03-19,497169,567022
3079,0,0,0,21,11,0,1,0,0,,100076,7,2,0,3,0,0,2012-01-05,2020-03-19,500827,571816
3081,0,0,0,21,11,0,1,0,0,,100018,24,2,0,0,0,0,2012-01-05,2012-01-06,321829,321829
3082,0,0,0,21,11,0,1,0,0,,100018,100267,2,0,0,0,0,2012-01-05,2012-01-06,321829,321829
3083,0,0,0,31,0,0,1,0,0,,100018,0,2,0,0,0,0,2012-01-05,2012-01-06,42730,42730
3084,0,0,0,31,0,0,1,0,0,g/cm2,100018,0,2,0,0,0,0,2012-01-05,2012-01-06,42730,42730
3085,0,0,0,31,0,0,1,0,0,,100018,0,2,0,0,0,0,2012-01-05,2012-01-06,42730,42730
3086,0,0,0,31,0,0,1,0,0,m/s,100018,0,2,0,0,0,0,2012-01-05,2012-01-06,42730,42730
3088,0,0,0,21,11,0,1,0,0,,100020,100267,2,0,3,0,0,2012-01-05,2020-03-19,500821,571806
3089,0,0,0,21,11,0,1,0,0,,100020,7,2,0,3,0,0,2012-01-05,2020-03-19,462832,524790
3090,0,0,0,21,11,0,1,0,0,,100020,7,2,0,3,0,0,2012-01-05,2020-03-19,462832,524790
3132,0,0,0,41,0,0,1,0,0,,100020,0,2,0,3,0,0,2012-01-05,2020-03-19,457517,517846
3137,0,0,0,11,0,0,1,0,0,,100020,0,2,0,3,0,0,2012-01-05,2020-03-19,457517,517846
3140,0,0,0,21,11,0,1,0,2,,100074,100267,2,0,3,0,0,2012-01-05,2020-03-19,272560,309023
3143,0,0,0,31,0,0,1,0,0,mm,100018,0,2,0,0,0,0,2012-01-05,2012-01-06,279086,279086
3144,0,0,0,31,0,0,1,0,0,dB/MHz,100018,0,2,0,0,0,0,2012-01-05,2012-01-06,279069,279069
3146,0,0,0,31,0,0,1,0,0,m/s,100018,0,2,0,0,0,0,2012-01-05,2012-01-06,279086,279086
3147,0,0,0,31,0,0,1,0,0,,100018,0,2,0,0,0,0,2012-01-05,2012-01-06,279086,279086
3148,0,0,0,31,0,0,1,0,0,g/cm2,100018,0,2,0,0,0,0,2012-01-05,2012-01-06,278946,278946
3159,0,0,0,21,11,0,1,0,0,,100020,7,2,0,3,0,0,2012-01-05,2020-03-19,77486,81662
3160,0,0,0,31,0,0,1,0,0,Kg,100010,0,2,0,3,0,0,2012-01-05,2020-03-19,8605,8711
3166,0,0,0,61,0,0,1,1,0,,100002,0,2,0,3,0,6,2012-01-05,2020-03-19,498064,3463584
3393,0,0,0,21,11,0,1,0,0,,100043,100352,2,0,3,0,0,2012-01-05,2020-03-19,332170,379785
3404,0,0,0,21,11,0,1,0,0,,100048,100349,2,0,3,0,0,2012-01-05,2020-03-19,123768,129344
3414,0,0,0,21,11,0,1,0,0,,100048,100349,2,0,3,0,0,2012-01-05,2020-03-19,61571,63967
3426,0,0,0,21,11,0,1,0,0,,100064,100301,2,0,3,0,0,2012-01-05,2020-03-19,51659,54306
3436,0,0,0,11,0,0,1,0,0,years,100058,100291,2,0,3,0,0,2012-01-05,2020-03-19,39519,40938
3446,0,0,0,21,11,0,1,0,0,,100058,100351,2,0,3,0,0,2012-01-05,2020-03-19,39519,40938
3456,0,0,0,11,0,0,1,0,0,cigarettes/day,100058,100355,2,0,3,0,0,2012-01-05,2020-03-19,36729,38019
3466,0,0,0,21,11,0,1,0,0,,100058,100356,2,0,3,0,0,2012-01-05,2020-03-19,36385,37653
3476,0,0,0,21,11,0,1,0,0,,100058,100357,2,0,3,0,0,2012-01-05,2020-03-19,36385,37653
3486,0,0,0,21,11,0,1,0,0,,100058,100358,2,0,3,0,0,2012-01-05,2020-03-19,39519,40938
3496,0,0,0,21,11,0,1,0,0,,100058,100359,2,0,3,0,0,2012-01-05,2020-03-19,39141,40536
3506,0,0,0,21,11,0,1,0,0,,100058,100360,2,0,3,0,0,2012-01-05,2020-03-19,39519,40938
3526,0,0,0,11,0,0,1,0,0,years,100034,100291,2,0,3,0,0,2012-01-05,2020-03-19,309866,351386
3536,0,0,0,11,0,0,1,0,2,years,100069,100291,2,0,3,0,0,2012-01-05,2020-03-19,105797,118130
3546,0,0,0,11,0,0,1,0,2,years,100069,100598,2,0,3,0,0,2012-01-05,2020-03-19,105797,118130
3571,0,0,0,21,11,0,1,0,0,,100048,100349,2,0,3,0,0,2012-01-05,2020-03-19,137435,144428
3581,0,0,0,11,0,0,1,0,2,years,100069,100291,2,0,3,0,0,2012-01-05,2020-03-19,173380,194881
3591,0,0,0,21,11,0,1,0,2,,100069,100599,2,0,3,0,0,2012-01-05,2020-03-19,242688,275024
3606,0,0,0,21,11,0,1,0,0,,100039,100563,2,0,3,0,0,2012-01-05,2020-03-19,85162,88994
3616,0,0,0,21,11,0,1,0,0,,100039,100349,2,0,3,0,0,2012-01-05,2020-03-19,33710,34719
3627,0,0,0,11,0,0,1,0,0,years,100044,100291,2,0,3,0,0,2012-01-05,2020-03-19,16791,17915
3637,0,0,0,21,11,0,1,0,0,,100054,100317,2,0,3,0,0,2012-01-05,2020-03-19,245791,275202
3647,0,0,0,21,11,0,1,0,0,,100054,100318,2,0,3,0,0,2012-01-05,2020-03-19,245791,275202
3659,0,0,0,11,0,0,1,0,0,,100065,100291,2,0,2,0,0,2012-01-05,2016-11-03,44562,46085
3669,0,0,0,11,0,0,1,0,0,,100056,100291,2,0,3,0,0,2012-01-05,2020-03-19,16340,18549
3680,0,0,0,11,0,0,1,0,0,years,100052,100291,2,0,3,0,0,2012-01-05,2020-03-19,21159,24642
3700,0,0,0,11,0,0,1,0,2,days,100069,100291,2,0,3,0,0,2012-01-05,2020-03-19,64174,66448
3710,0,0,0,11,0,0,1,0,2,days,100069,100582,2,0,3,0,0,2012-01-05,2020-03-19,64174,66448
3720,0,0,0,21,11,0,1,0,2,,100069,100349,2,0,3,0,0,2012-01-05,2020-03-19,76490,80095
3731,0,0,0,21,11,0,1,0,0,,100051,100352,2,0,3,0,0,2012-01-05,2020-03-19,42317,45473
3741,0,0,0,21,11,0,1,0,0,,100048,100349,2,0,3,0,0,2012-01-05,2020-03-19,46490,47734
3751,0,0,0,21,11,0,1,0,0,,100039,100564,2,0,3,0,0,2012-01-05,2020-03-19,69252,72203
3761,0,0,0,11,0,0,1,0,0,years,100044,100291,2,0,3,0,0,2012-01-05,2020-03-19,118350,132257
3773,0,0,0,21,11,0,1,0,0,,100048,100349,2,0,3,0,0,2012-01-05,2020-03-19,116164,122229
3786,0,0,0,11,0,0,1,0,0,years,100044,100291,2,0,3,0,0,2012-01-05,2020-03-19,59168,65789
3799,0,0,0,21,11,0,1,0,0,,100048,100349,2,0,3,0,0,2012-01-05,2020-03-19,106294,111393
3809,0,0,0,11,0,0,1,0,1,years,100040,100569,2,0,3,0,0,2012-01-05,2020-03-19,72246,81671
3829,0,0,0,11,0,0,1,0,2,,100069,100291,2,0,3,0,0,2012-01-05,2020-03-19,87829,98509
3839,0,0,0,11,0,0,1,0,2,,100069,100291,2,0,3,0,0,2012-01-05,2020-03-19,87829,98509
3849,0,0,0,11,0,0,1,0,2,,100069,100291,2,0,3,0,0,2012-01-05,2020-03-19,87829,98509
3859,0,0,0,21,11,0,1,0,0,,100051,100418,2,0,3,0,0,2012-01-05,2020-03-19,19212,20380
3872,0,0,0,11,0,0,1,0,2,years,100069,100586,2,0,3,0,0,2012-01-05,2020-03-19,36520,41196
3882,0,0,0,11,0,0,1,0,2,years,100069,100291,2,0,3,0,0,2012-01-05,2020-03-19,22525,25056
3894,0,0,0,11,0,0,1,0,0,years,100044,100291,2,0,3,0,0,2012-01-05,2020-03-19,12229,13200
3912,0,0,0,21,11,0,1,0,0,,100034,100349,2,0,3,0,0,2012-01-05,2020-03-19,7406,8250
3942,0,0,0,21,11,0,1,0,0,,100034,100349,2,0,3,0,0,2012-01-05,2020-03-19,7406,8250
3972,0,0,0,11,0,0,1,0,0,,100034,100291,2,0,3,0,0,2012-01-05,2020-03-19,7406,8250
3982,0,0,0,11,0,0,1,0,0,,100034,100291,2,0,3,0,0,2012-01-05,2020-03-19,7406,8250
3992,0,0,0,11,0,0,1,0,0,years,100044,100291,2,0,3,0,0,2012-01-05,2020-03-19,8821,9116
4012,0,0,0,11,0,0,1,0,0,years,100044,100291,2,0,3,0,0,2012-01-05,2020-03-19,10473,11214
4022,0,0,0,11,0,0,1,0,0,years,100044,100291,2,0,3,0,0,2012-01-05,2020-03-19,4354,4690
4041,0,0,0,21,11,0,1,0,2,,100044,100617,2,0,3,0,0,2012-01-05,2020-03-19,10941,11744
4056,0,0,0,11,0,0,1,0,0,years,100044,100291,2,0,3,0,0,2012-01-05,2020-03-19,8218,8716
4067,0,0,0,21,11,0,1,0,0,,100048,100349,2,0,3,0,0,2012-01-05,2020-03-19,9939,10148
4079,0,0,0,11,0,0,1,1,0,mmHg,100011,0,2,0,3,0,1,2012-01-05,2020-03-19,475174,1053260
4080,0,0,0,11,0,0,1,1,0,mmHg,100011,0,2,0,3,0,1,2012-01-05,2020-03-19,475169,1053230
4081,0,0,0,21,11,0,1,1,0,,100011,100259,2,0,3,0,1,2012-01-05,2020-03-19,501642,1135672
4092,0,0,0,21,11,0,1,0,0,,100018,100260,2,0,3,0,0,2012-01-05,2020-03-19,213264,243302
4093,0,0,0,21,11,0,1,0,0,,100018,27,2,0,3,0,0,2012-01-05,2019-08-14,201641,224870
4095,0,0,0,21,11,0,1,0,0,,100018,100260,2,0,3,0,0,2012-01-05,2020-03-19,213264,243302
4096,0,0,0,21,11,0,1,0,0,,100018,27,2,0,3,0,0,2012-01-05,2019-08-14,201899,225299
4100,0,0,0,31,0,0,1,0,0,mm,100018,0,2,0,3,0,0,2012-01-05,2019-08-14,196786,218838
4101,0,0,0,31,0,0,1,0,0,dB/MHz,100018,0,2,0,3,0,0,2012-01-05,2019-08-14,196776,218828
4103,0,0,0,31,0,0,1,0,0,m/s,100018,0,2,0,3,0,0,2012-01-05,2019-08-14,196786,218838
4104,0,0,0,31,0,0,1,0,0,,100018,0,2,0,3,0,0,2012-01-05,2019-08-14,196786,218838
4105,0,0,0,31,0,0,1,0,0,g/cm2,100018,0,2,0,3,0,0,2012-01-05,2019-08-14,196665,218692
4106,0,0,0,31,0,0,1,0,0,Std.Devs,100018,0,2,0,3,0,0,2012-01-05,2019-08-14,196786,218838
4119,0,0,0,31,0,0,1,0,0,mm,100018,0,2,0,3,0,0,2012-01-05,2019-08-14,196954,219175
4120,0,0,0,31,0,0,1,0,0,dB/MHz,100018,0,2,0,3,0,0,2012-01-05,2019-08-14,196942,219160
4122,0,0,0,31,0,0,1,0,0,m/s,100018,0,2,0,3,0,0,2012-01-05,2019-08-14,196954,219175
4123,0,0,0,31,0,0,1,0,0,,100018,0,2,0,3,0,0,2012-01-05,2019-08-14,196954,219175
4124,0,0,0,31,0,0,1,0,0,g/cm2,100018,0,2,0,3,0,0,2012-01-05,2019-08-14,196824,219026
4125,0,0,0,31,0,0,1,0,0,Std.Devs,100018,0,2,0,3,0,0,2012-01-05,2019-08-14,196954,219175
4136,0,0,0,41,0,0,1,0,0,,100007,0,2,0,3,0,0,2012-01-05,2020-03-19,213264,243302
4138,0,0,0,31,0,0,1,0,0,Std.Devs,100018,0,2,0,3,0,0,2012-01-05,2019-08-14,6008,6015
4139,0,0,0,31,0,0,1,0,0,,100018,0,2,0,3,0,0,2012-01-05,2019-08-14,6008,6015
4140,0,0,0,31,0,0,1,0,0,g/cm2,100018,0,2,0,3,0,0,2012-01-05,2019-08-14,6008,6015
4141,0,0,0,31,0,0,1,0,0,dB/MHz,100018,0,2,0,3,0,0,2012-01-05,2019-08-14,6008,6015
4142,0,0,0,31,0,0,1,0,0,m/s,100018,0,2,0,3,0,0,2012-01-05,2019-08-14,6008,6015
4143,0,0,0,31,0,0,1,0,0,Std.Devs,100018,0,2,0,3,0,0,2012-01-05,2019-08-14,6102,6112
4144,0,0,0,31,0,0,1,0,0,,100018,0,2,0,3,0,0,2012-01-05,2019-08-14,6102,6112
4145,0,0,0,31,0,0,1,0,0,g/cm2,100018,0,2,0,3,0,0,2012-01-05,2019-08-14,6102,6112
4146,0,0,0,31,0,0,1,0,0,dB/MHz,100018,0,2,0,3,0,0,2012-01-05,2019-08-14,6102,6112
4147,0,0,0,31,0,0,1,0,0,m/s,100018,0,2,0,3,0,0,2012-01-05,2019-08-14,6102,6112
4186,0,0,0,21,11,0,1,0,0,,100007,100263,2,0,3,0,0,2012-01-05,2020-03-19,211026,239354
4194,0,0,0,11,0,0,1,0,0,bpm,100007,0,2,0,3,0,0,2012-01-05,2020-03-19,207932,235241
4195,0,0,0,11,0,0,1,0,0,,100007,0,2,0,3,0,0,2012-01-05,2020-03-19,207932,235241
4196,0,0,0,11,0,0,1,0,0,milliseconds,100007,0,2,0,3,0,0,2012-01-05,2020-03-19,207817,235096
4198,0,0,0,11,0,0,1,0,0,,100007,0,2,0,3,0,0,2012-01-05,2020-03-19,207932,235241
4199,0,0,0,11,0,0,1,0,0,,100007,0,2,0,3,0,0,2012-01-05,2020-03-19,207932,235241
4200,0,0,0,11,0,0,1,0,0,,100007,0,2,0,3,0,0,2012-01-05,2020-03-19,207932,235241
4204,0,0,0,21,11,0,1,0,0,,100007,12,2,0,3,0,0,2012-01-05,2020-03-19,207932,235241
4205,0,0,0,101,0,0,1,0,0,,100007,0,2,0,3,0,0,2012-01-05,2020-03-19,207932,235241
4206,0,0,0,41,0,0,1,0,0,,100007,0,2,0,3,0,0,2012-01-05,2020-03-19,211026,239354
4207,0,0,0,31,0,0,1,0,0,m/s,100007,0,2,0,3,0,0,2012-01-05,2020-03-19,344,344
4229,0,0,0,41,0,0,1,1,0,,100049,0,2,0,3,1,15,2012-01-05,2020-03-19,207414,3508660
4230,0,0,0,11,0,0,1,1,0,,100049,0,2,0,3,1,15,2012-01-05,2020-03-19,207414,3508660
4232,0,0,0,21,11,0,1,1,0,,100049,29,2,0,3,1,15,2012-01-05,2020-03-19,207001,3505897
4233,0,0,0,31,0,0,1,1,0,,100049,0,2,0,3,1,15,2012-01-05,2020-03-19,207001,3505897
4234,0,0,0,11,0,0,1,1,0,deciseconds,100049,0,2,0,3,1,15,2012-01-05,2020-03-19,207001,3505897
4235,0,0,0,11,0,0,1,1,0,deciseconds,100049,0,2,0,3,1,15,2012-01-05,2020-03-19,207001,3505897
4236,0,0,0,41,0,0,1,1,0,,100049,0,2,0,3,1,15,2012-01-05,2020-03-19,207001,3505897
4237,0,0,0,11,0,0,1,1,0,deciseconds,100049,17,2,0,3,1,15,2012-01-05,2020-03-19,207001,3505897
4238,0,0,0,41,0,0,1,1,0,,100049,0,2,0,3,1,15,2012-01-05,2020-03-19,207414,3508660
4239,0,0,0,11,0,0,1,1,0,,100049,0,2,0,3,1,15,2012-01-05,2020-03-19,207414,3508660
4240,0,0,0,41,0,0,1,1,0,,100049,0,2,0,3,1,15,2012-01-05,2020-03-19,207499,3509630
4241,0,0,0,11,0,0,1,1,0,,100049,0,2,0,3,1,15,2012-01-05,2020-03-19,207499,3509630
4242,0,0,0,41,0,0,1,1,0,,100049,0,2,0,3,1,15,2012-01-05,2020-03-19,207091,3506886
4243,0,0,0,21,11,0,1,1,0,,100049,29,2,0,3,1,15,2012-01-05,2020-03-19,207091,3506886
4244,0,0,0,31,0,0,1,1,0,,100049,0,2,0,3,1,15,2012-01-05,2020-03-19,207091,3506886
4245,0,0,0,11,0,0,1,1,0,deciseconds,100049,0,2,0,3,1,15,2012-01-05,2020-03-19,207091,3506886
4246,0,0,0,11,0,0,1,1,0,deciseconds,100049,0,2,0,3,1,15,2012-01-05,2020-03-19,207091,3506886
4247,0,0,0,11,0,0,1,1,0,deciseconds,100049,17,2,0,3,1,15,2012-01-05,2020-03-19,207091,3506886
4248,0,0,0,41,0,0,1,1,0,,100049,0,2,0,3,1,15,2012-01-05,2020-03-19,207499,3509630
4249,0,0,0,11,0,0,1,1,0,,100049,0,2,0,3,1,15,2012-01-05,2020-03-19,207499,3509630
4250,0,0,0,11,0,0,1,1,0,,100029,0,2,0,3,0,15,2012-01-05,2020-03-19,82405,725135
4251,0,0,0,41,0,0,1,1,0,,100029,0,2,0,3,0,15,2012-01-05,2020-03-19,82401,725129
4252,0,0,0,41,0,0,1,1,0,milliseconds,100029,0,2,0,3,0,15,2012-01-05,2020-03-19,82401,725129
4253,0,0,0,11,0,0,1,1,0,milliseconds,100029,0,2,0,3,0,15,2012-01-05,2020-03-19,82401,725129
4254,0,0,0,11,0,0,1,1,0,milliseconds,100029,0,2,0,3,0,15,2012-01-05,2020-03-19,82386,725042
4255,0,0,0,11,0,0,1,1,0,milliseconds,100029,0,2,0,3,0,15,2012-01-05,2020-03-19,82386,725042
4256,0,0,0,11,0,0,1,1,0,milliseconds,100029,0,2,0,3,0,15,2012-01-05,2020-03-19,82386,725042
4257,0,0,0,41,0,0,1,1,0,,100029,0,2,0,3,0,15,2012-01-05,2020-03-19,82405,725135
4258,0,0,0,41,0,0,1,1,0,,100029,0,2,0,3,0,15,2012-01-05,2020-03-19,82386,725042
4259,0,0,0,21,11,0,1,1,0,,100029,29,2,0,3,0,15,2012-01-05,2020-03-19,82386,725042
4260,0,0,0,11,0,0,1,1,0,,100029,0,2,0,3,0,15,2012-01-05,2020-03-19,82405,725135
4268,0,0,0,21,11,0,1,0,0,,100049,30,2,0,3,0,0,2012-01-05,2020-03-19,209092,238965
4269,0,0,0,11,0,0,1,0,0,,100049,0,2,0,3,0,0,2012-01-05,2020-03-19,209092,238965
4270,0,0,0,21,11,0,1,0,0,,100049,15,2,0,3,0,0,2012-01-05,2020-03-19,207414,236991
4272,0,0,0,11,0,0,1,0,0,deciseconds,100049,0,2,0,3,0,0,2012-01-05,2020-03-19,209092,238965
4275,0,0,0,21,11,0,1,0,0,,100049,30,2,0,3,0,0,2012-01-05,2020-03-19,209223,239131
4276,0,0,0,11,0,0,1,0,0,,100049,0,2,0,3,0,0,2012-01-05,2020-03-19,209223,239131
4277,0,0,0,21,11,0,1,0,0,,100049,15,2,0,3,0,0,2012-01-05,2020-03-19,207499,237097
4279,0,0,0,11,0,0,1,0,0,,100049,0,2,0,3,0,0,2012-01-05,2020-03-19,209223,239131
4281,0,0,0,21,11,0,1,0,0,,100029,31,2,0,3,0,0,2012-01-05,2020-03-19,82725,89197
4282,0,0,0,11,0,0,1,0,0,,100029,100696,2,0,3,0,0,2012-01-05,2020-03-19,82725,89197
4283,0,0,0,11,0,0,1,0,0,rounds,100029,0,2,0,3,0,0,2012-01-05,2020-03-19,82725,89197
4285,0,0,0,11,0,0,1,0,0,deciseconds,100029,0,2,0,3,0,0,2012-01-05,2020-03-19,82725,89197
4286,0,0,0,61,0,0,1,0,0,,100031,0,2,0,3,0,0,2012-01-05,2020-03-19,211950,240912
4287,0,0,0,21,11,0,1,0,0,,100031,32,2,0,3,0,0,2012-01-05,2020-03-19,211950,240912
4288,0,0,0,11,0,0,1,0,0,seconds,100031,0,2,0,3,0,0,2012-01-05,2020-03-19,211950,240912
4289,0,0,0,61,0,0,1,0,0,,100031,0,2,0,3,0,0,2012-01-05,2020-03-19,211950,240912
4290,0,0,0,11,0,0,1,0,0,deciseconds,100031,0,2,0,3,0,0,2012-01-05,2020-03-19,211950,240912
4291,0,0,0,11,0,0,1,0,0,,100031,0,2,0,3,0,0,2012-01-05,2020-03-19,211950,240911
4292,0,0,0,21,11,0,1,0,0,,100031,16,2,0,3,0,0,2012-01-05,2020-03-19,211950,240912
4293,0,0,0,21,11,0,1,0,0,,100031,16,2,0,3,0,0,2012-01-05,2020-03-19,211950,240912
4294,0,0,0,21,11,0,1,0,0,,100031,29,2,0,3,0,0,2012-01-05,2020-03-19,211950,240912
4295,0,0,0,41,0,0,1,0,0,,100031,0,2,0,3,0,0,2012-01-05,2020-03-19,211950,240912
4407,0,0,0,11,0,0,1,0,0,glasses,100051,100291,2,0,3,0,0,2012-01-05,2020-03-19,52045,56647
4418,0,0,0,11,0,0,1,0,0,glasses,100051,100291,2,0,3,0,0,2012-01-05,2020-03-19,52045,56647
4429,0,0,0,11,0,0,1,0,0,pints,100051,100291,2,0,3,0,0,2012-01-05,2020-03-19,52045,56647
4440,0,0,0,11,0,0,1,0,0,measures,100051,100291,2,0,3,0,0,2012-01-05,2020-03-19,52045,56647
4451,0,0,0,11,0,0,1,0,0,glasses,100051,100291,2,0,3,0,0,2012-01-05,2020-03-19,52045,56647
4462,0,0,0,11,0,0,1,0,0,glasses,100051,100291,2,0,3,0,0,2012-01-05,2020-03-19,52045,56647
4501,0,0,0,21,11,0,1,0,0,,100034,100349,2,0,3,0,0,2012-01-05,2020-03-19,211166,241171
4526,0,0,0,21,11,0,1,0,0,,100060,100478,2,0,3,0,0,2012-01-05,2020-03-19,214363,244872
4537,0,0,0,21,11,0,1,0,0,,100060,100479,2,0,3,0,0,2012-01-05,2020-03-19,214363,244872
4548,0,0,0,21,11,0,1,0,0,,100060,100478,2,0,3,0,0,2012-01-05,2020-03-19,214363,244872
4559,0,0,0,21,11,0,1,0,0,,100060,100478,2,0,3,0,0,2012-01-05,2020-03-19,214363,244872
4570,0,0,0,21,11,0,1,0,0,,100060,100478,2,0,3,0,0,2012-01-05,2020-03-19,214363,244872
4581,0,0,0,21,11,0,1,0,0,,100060,100478,2,0,3,0,0,2012-01-05,2020-03-19,214363,244872
4598,0,0,0,21,11,0,1,0,0,,100060,100349,2,0,3,0,0,2012-01-05,2020-03-19,214363,244872
4609,0,0,0,11,0,0,1,0,0,weeks,100060,100291,2,0,3,0,0,2012-01-05,2020-03-19,112982,125360
4620,0,0,0,11,0,0,1,0,0,periods,100060,100291,2,0,3,0,0,2012-01-05,2020-03-19,112982,125360
4631,0,0,0,21,11,0,1,0,0,,100060,100349,2,0,3,0,0,2012-01-05,2020-03-19,214363,244872
4642,0,0,0,21,11,0,1,0,0,,100060,100349,2,0,3,0,0,2012-01-05,2020-03-19,214363,244872
4653,0,0,0,21,11,0,1,0,0,,100060,100349,2,0,3,0,0,2012-01-05,2020-03-19,214363,244872
4674,0,0,0,21,11,0,1,0,0,,100067,100511,2,0,3,0,0,2012-01-05,2020-03-19,214363,244872
4689,0,0,0,11,0,0,1,0,0,years,100041,100291,2,0,3,0,0,2012-01-05,2020-03-19,4345,4733
4700,0,0,0,11,0,0,1,0,0,years,100041,100291,2,0,3,0,0,2012-01-05,2020-03-19,15241,16462
4717,0,0,0,21,11,0,1,0,0,,100037,100349,2,0,3,0,0,2012-01-05,2020-03-19,214363,244872
4728,0,0,0,21,11,0,1,0,0,,100038,100349,2,0,3,0,0,2012-01-05,2020-03-19,214363,244872
4792,0,0,0,21,11,0,1,0,0,,100043,100352,2,0,3,0,0,2012-01-05,2020-03-19,214223,244728
4803,0,0,0,21,11,0,1,0,0,,100043,100635,2,0,3,0,0,2012-01-05,2020-03-19,214223,244728
